%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Masculino,Abaixo-da-Media,Leao,Caucasiano,Azul-Claro,Loiro-Medio,Mesomorfo,Bombado,Quase-Incompativel
Femino,Alta,Aries,Pardo,Castanho-Claro,Preto,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Touro,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Gordo,Compativel
Femino,Abaixo-da-Media,Aquario,Caucasiano,Verde-Medio,Ruivo-claro,Mesomorfo,Gordo,Incompativel
Masculino,Media,Sagitario,Asiatico,Castanho-Escuro,Castanho-Medio,Ectomorfo,Bombado,Incompativel
Femino,Baixa,Escorpiao,Mulato,Castanho-Claro,Castanho-Escuro,Mesomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Aquario,Pardo,Verde-Medio,Branco,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Asiatico,Preto,Castanho-Claro,Endomorfo,Raquitico,Incompativel
Masculino,Alta,Aries,Afrodescendente,Castanho-Escuro,Grisalho,Ectomorfo,Atletico,Compativel
Femino,Media,Capricornio,Caucasiano,Azul-Escuro,Grisalho,Ectomorfo,Atletico,Incompativel
Femino,Abaixo-da-Media,Cancer,Asiatico,Preto,Castanho-Escuro,Endomorfo,Gordo,Quase-Incompativel
Femino,Alta,Peixes,Mulato,Preto,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Escorpiao,Asiatico,Castanho-Claro,Castanho-Claro,Mesomorfo,Magro,Incompativel
Masculino,Media,Escorpiao,Pardo,Verde-claro,Branco,Ectomorfo,Raquitico,Compativel
Masculino,Abaixo-da-Media,Virgem,Pardo,Castanho-Medio,Ruivo-Medio,Ectomorfo,Raquitico,Incompativel
Femino,Alta,Cancer,Mulato,Castanho-Claro,Preto,Endomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Libra,Caucasiano,Castanho-Medio,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Media,Gemeos,Pardo,Verde-Medio,Branco,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Virgem,Pardo,Verde-claro,Ruivo-Medio,Mesomorfo,Gordo,Quase-Compativel
Masculino,Alta,Peixes,Caucasiano,Castanho-Claro,Branco,Mesomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Aries,Asiatico,Castanho-Escuro,Branco,Ectomorfo,Gordo,Compativel
Femino,Abaixo-da-Media,Aries,Afrodescendente,Castanho-Claro,Branco,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Media,Capricornio,Afrodescendente,Preto,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Peixes,Pardo,Castanho-Medio,Castanho-Medio,Endomorfo,Atletico,Incompativel
Femino,Alta,Touro,Asiatico,Castanho-Claro,Branco,Ectomorfo,Magro,Incompativel
Femino,Alta,Virgem,Afrodescendente,Castanho-Claro,Branco,Endomorfo,Raquitico,Compativel
Femino,Media,Touro,Afrodescendente,Verde-Escuro,Preto,Mesomorfo,Raquitico,Incompativel
Masculino,Baixa,Touro,Caucasiano,Azul-Escuro,Ruivo-claro,Ectomorfo,Magro,Incompativel
Femino,Acima-da-Media,Capricornio,Asiatico,Preto,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Aries,Pardo,Preto,Branco,Endomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Gemeos,Pardo,Verde-Escuro,Castanho-Escuro,Ectomorfo,Atletico,Quase-Compativel
Masculino,Media,Aquario,Pardo,Castanho-Escuro,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Cancer,Pardo,Verde-Escuro,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Gemeos,Caucasiano,Azul-Claro,Castanho-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Alta,Leao,Pardo,Castanho-Medio,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Femino,Alta,Libra,Pardo,Preto,Branco,Endomorfo,Obeso,Incompativel
Femino,Media,Libra,Asiatico,Castanho-Medio,Castanho-Claro,Ectomorfo,Raquitico,Incompativel
Femino,Baixa,Cancer,Pardo,Castanho-Claro,Preto,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Aquario,Afrodescendente,Castanho-Claro,Ruivo-Medio,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Virgem,Mulato,Castanho-Escuro,Grisalho,Endomorfo,Bombado,Quase-Compativel
Femino,Alta,Gemeos,Afrodescendente,Verde-Escuro,Castanho-Escuro,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Medio,Branco,Endomorfo,Raquitico,Compativel
Femino,Baixa,Leao,Mulato,Castanho-Escuro,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Femino,Alta,Capricornio,Afrodescendente,Preto,Castanho-Claro,Ectomorfo,Raquitico,Compativel
Femino,Baixa,Sagitario,Pardo,Verde-claro,Castanho-Medio,Ectomorfo,Atletico,Incompativel
Masculino,Alta,Cancer,Afrodescendente,Castanho-Medio,Ruivo-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Peixes,Afrodescendente,Verde-claro,Castanho-Claro,Mesomorfo,Gordo,Incompativel
Femino,Media,Aries,Afrodescendente,Verde-claro,Grisalho,Endomorfo,Raquitico,Incompativel
Masculino,Media,Touro,Mulato,Verde-Escuro,Branco,Endomorfo,Atletico,Quase-Incompativel
Femino,Media,Sagitario,Asiatico,Castanho-Claro,Castanho-Medio,Endomorfo,Atletico,Incompativel
Femino,Baixa,Libra,Afrodescendente,Verde-claro,Castanho-Escuro,Mesomorfo,Magro,Incompativel
Masculino,Media,Sagitario,Afrodescendente,Castanho-Medio,Branco,Mesomorfo,Bombado,Quase-Compativel
Masculino,Abaixo-da-Media,Virgem,Mulato,Preto,Preto,Endomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Libra,Mulato,Castanho-Medio,Castanho-Escuro,Ectomorfo,Raquitico,Incompativel
Masculino,Baixa,Touro,Pardo,Verde-claro,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Aries,Pardo,Preto,Grisalho,Ectomorfo,Bombado,Quase-Incompativel
Femino,Media,Libra,Caucasiano,Castanho-Medio,Loiro-Medio,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Touro,Asiatico,Castanho-Escuro,Preto,Ectomorfo,Magro,Incompativel
Masculino,Media,Aquario,Pardo,Verde-Escuro,Ruivo-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Alta,Libra,Caucasiano,Preto,Castanho-Medio,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Peixes,Pardo,Castanho-Claro,Ruivo-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Virgem,Pardo,Castanho-Medio,Branco,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Acima-da-Media,Leao,Pardo,Preto,Preto,Mesomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Libra,Mulato,Castanho-Claro,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Capricornio,Afrodescendente,Castanho-Escuro,Preto,Mesomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Leao,Asiatico,Castanho-Escuro,Branco,Endomorfo,Magro,Incompativel
Femino,Media,Aries,Asiatico,Castanho-Escuro,Grisalho,Ectomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Libra,Mulato,Castanho-Medio,Castanho-Medio,Mesomorfo,Gordo,Compativel
Femino,Baixa,Leao,Caucasiano,Verde-claro,Grisalho,Endomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Aquario,Afrodescendente,Verde-Escuro,Grisalho,Mesomorfo,Magro,Incompativel
Femino,Baixa,Gemeos,Pardo,Verde-Escuro,Grisalho,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Cancer,Pardo,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Preto,Branco,Endomorfo,Atletico,Compativel
Masculino,Media,Gemeos,Mulato,Castanho-Claro,Castanho-Escuro,Ectomorfo,Gordo,Compativel
Femino,Alta,Touro,Mulato,Verde-Medio,Castanho-Medio,Ectomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Escorpiao,Afrodescendente,Verde-Medio,Grisalho,Endomorfo,Atletico,Incompativel
Masculino,Alta,Aquario,Caucasiano,Verde-Medio,Ruivo-claro,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Escorpiao,Asiatico,Castanho-Claro,Preto,Mesomorfo,Atletico,Quase-Incompativel
Femino,Media,Peixes,Asiatico,Castanho-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Peixes,Caucasiano,Verde-Medio,Loiro-Claro,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Caucasiano,Castanho-Claro,Grisalho,Endomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Leao,Pardo,Castanho-Medio,Grisalho,Ectomorfo,Gordo,Incompativel
Masculino,Media,Peixes,Mulato,Castanho-Medio,Preto,Mesomorfo,Bombado,Quase-Compativel
Masculino,Alta,Aquario,Asiatico,Castanho-Claro,Preto,Ectomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Capricornio,Mulato,Verde-Escuro,Grisalho,Endomorfo,Raquitico,Incompativel
Femino,Baixa,Aquario,Pardo,Verde-claro,Branco,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Peixes,Mulato,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Medio,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Acima-da-Media,Aries,Caucasiano,Castanho-Escuro,Ruivo-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Pardo,Castanho-Claro,Ruivo-Medio,Ectomorfo,Raquitico,Incompativel
Masculino,Media,Aquario,Pardo,Verde-Escuro,Branco,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Aries,Pardo,Preto,Ruivo-Medio,Mesomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Virgem,Mulato,Verde-claro,Castanho-Escuro,Endomorfo,Gordo,Quase-Compativel
Femino,Acima-da-Media,Leao,Caucasiano,Azul-Escuro,Preto,Mesomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Cancer,Asiatico,Castanho-Claro,Castanho-Escuro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Capricornio,Afrodescendente,Castanho-Claro,Grisalho,Ectomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Peixes,Afrodescendente,Preto,Castanho-Claro,Mesomorfo,Magro,Incompativel
Femino,Baixa,Gemeos,Pardo,Verde-Escuro,Preto,Endomorfo,Raquitico,Incompativel
Masculino,Baixa,Aquario,Asiatico,Preto,Grisalho,Mesomorfo,Raquitico,Incompativel
Femino,Media,Escorpiao,Afrodescendente,Castanho-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Femino,Baixa,Virgem,Asiatico,Castanho-Claro,Branco,Ectomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Touro,Mulato,Castanho-Medio,Castanho-Escuro,Ectomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Virgem,Caucasiano,Azul-Medio,Loiro-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Alta,Touro,Afrodescendente,Verde-claro,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Femino,Media,Sagitario,Asiatico,Castanho-Claro,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Touro,Afrodescendente,Preto,Branco,Mesomorfo,Raquitico,Incompativel
Femino,Media,Escorpiao,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Libra,Pardo,Castanho-Medio,Branco,Mesomorfo,Magro,Incompativel
Femino,Alta,Sagitario,Asiatico,Castanho-Medio,Branco,Endomorfo,Atletico,Quase-Incompativel
Femino,Alta,Gemeos,Afrodescendente,Verde-Medio,Grisalho,Ectomorfo,Gordo,Incompativel
Masculino,Baixa,Virgem,Asiatico,Castanho-Claro,Preto,Endomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Leao,Pardo,Preto,Castanho-Medio,Mesomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Sagitario,Afrodescendente,Verde-Escuro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Capricornio,Mulato,Verde-Escuro,Preto,Ectomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Afrodescendente,Castanho-Escuro,Preto,Ectomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Afrodescendente,Castanho-Medio,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Virgem,Asiatico,Castanho-Medio,Ruivo-Medio,Endomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Virgem,Mulato,Preto,Ruivo-Medio,Mesomorfo,Atletico,Quase-Compativel
Masculino,Media,Aries,Afrodescendente,Castanho-Claro,Ruivo-Medio,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Media,Capricornio,Asiatico,Castanho-Claro,Branco,Endomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Touro,Mulato,Castanho-Escuro,Castanho-Escuro,Endomorfo,Magro,Quase-Compativel
Femino,Alta,Escorpiao,Afrodescendente,Preto,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Capricornio,Pardo,Castanho-Claro,Ruivo-Medio,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Gemeos,Pardo,Verde-Medio,Ruivo-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Media,Sagitario,Afrodescendente,Castanho-Claro,Ruivo-Medio,Mesomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Aquario,Mulato,Castanho-Escuro,Branco,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Peixes,Pardo,Castanho-Escuro,Branco,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Touro,Pardo,Castanho-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Compativel
Femino,Media,Peixes,Pardo,Verde-claro,Grisalho,Endomorfo,Gordo,Incompativel
Masculino,Baixa,Gemeos,Mulato,Castanho-Medio,Castanho-Medio,Mesomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Verde-Medio,Loiro-Claro,Endomorfo,Gordo,Incompativel
Femino,Baixa,Peixes,Afrodescendente,Verde-Medio,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Aquario,Afrodescendente,Castanho-Escuro,Castanho-Claro,Endomorfo,Bombado,Compativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Azul-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Pardo,Verde-claro,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Media,Libra,Afrodescendente,Castanho-Escuro,Branco,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Aquario,Afrodescendente,Verde-Escuro,Preto,Endomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Capricornio,Mulato,Preto,Castanho-Escuro,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Gemeos,Afrodescendente,Verde-Medio,Grisalho,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Escorpiao,Mulato,Castanho-Claro,Grisalho,Mesomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Verde-claro,Preto,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Asiatico,Castanho-Medio,Castanho-Claro,Mesomorfo,Atletico,Incompativel
Femino,Acima-da-Media,Touro,Caucasiano,Verde-Medio,Ruivo-claro,Mesomorfo,Magro,Incompativel
Masculino,Media,Touro,Asiatico,Castanho-Medio,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Aries,Afrodescendente,Castanho-Claro,Castanho-Claro,Endomorfo,Magro,Incompativel
Femino,Alta,Aquario,Pardo,Verde-claro,Ruivo-Medio,Mesomorfo,Atletico,Incompativel
Masculino,Baixa,Sagitario,Afrodescendente,Preto,Grisalho,Ectomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Magro,Incompativel
Masculino,Media,Aquario,Asiatico,Castanho-Medio,Preto,Mesomorfo,Raquitico,Quase-Compativel
Femino,Media,Cancer,Pardo,Castanho-Claro,Castanho-Claro,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Touro,Pardo,Preto,Castanho-Escuro,Endomorfo,Gordo,Compativel
Femino,Media,Escorpiao,Afrodescendente,Verde-Medio,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Abaixo-da-Media,Peixes,Caucasiano,Azul-Claro,Castanho-Claro,Endomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Aquario,Asiatico,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Media,Escorpiao,Afrodescendente,Preto,Castanho-Medio,Mesomorfo,Bombado,Quase-Compativel
Femino,Media,Gemeos,Asiatico,Castanho-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Masculino,Baixa,Cancer,Asiatico,Castanho-Medio,Branco,Ectomorfo,Magro,Quase-Incompativel
Femino,Alta,Aquario,Mulato,Castanho-Escuro,Grisalho,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Preto,Grisalho,Endomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Preto,Grisalho,Ectomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Virgem,Asiatico,Preto,Castanho-Claro,Mesomorfo,Magro,Incompativel
Femino,Baixa,Capricornio,Asiatico,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Leao,Caucasiano,Verde-Escuro,Castanho-Escuro,Endomorfo,Atletico,Quase-Compativel
Masculino,Baixa,Sagitario,Mulato,Castanho-Escuro,Preto,Mesomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Gemeos,Asiatico,Preto,Branco,Mesomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Libra,Afrodescendente,Castanho-Claro,Preto,Endomorfo,Obeso,Compativel
Femino,Acima-da-Media,Cancer,Caucasiano,Preto,Loiro-Claro,Ectomorfo,Magro,Incompativel
Masculino,Media,Sagitario,Pardo,Verde-Medio,Castanho-Medio,Endomorfo,Magro,Compativel
Masculino,Baixa,Touro,Afrodescendente,Verde-claro,Branco,Ectomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Libra,Afrodescendente,Castanho-Escuro,Castanho-Medio,Endomorfo,Gordo,Quase-Incompativel
Femino,Alta,Escorpiao,Caucasiano,Azul-Escuro,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Gemeos,Mulato,Verde-claro,Castanho-Claro,Mesomorfo,Bombado,Compativel
Femino,Alta,Leao,Afrodescendente,Verde-Medio,Branco,Endomorfo,Raquitico,Compativel
Femino,Alta,Leao,Pardo,Castanho-Medio,Grisalho,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Media,Peixes,Pardo,Verde-claro,Castanho-Medio,Mesomorfo,Magro,Incompativel
Femino,Baixa,Leao,Afrodescendente,Verde-claro,Branco,Mesomorfo,Atletico,Quase-Incompativel
Femino,Alta,Leao,Pardo,Verde-Escuro,Grisalho,Endomorfo,Bombado,Incompativel
Femino,Baixa,Escorpiao,Mulato,Castanho-Escuro,Castanho-Claro,Ectomorfo,Bombado,Incompativel
Femino,Media,Aries,Pardo,Castanho-Escuro,Preto,Ectomorfo,Obeso,Incompativel
Masculino,Media,Aries,Mulato,Verde-claro,Ruivo-Medio,Endomorfo,Gordo,Quase-Compativel
Masculino,Acima-da-Media,Leao,Mulato,Preto,Branco,Mesomorfo,Obeso,Quase-Compativel
Femino,Abaixo-da-Media,Cancer,Caucasiano,Azul-Medio,Preto,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Capricornio,Caucasiano,Castanho-Claro,Castanho-Medio,Ectomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Claro,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Aquario,Afrodescendente,Verde-claro,Ruivo-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Preto,Preto,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Caucasiano,Azul-Medio,Grisalho,Endomorfo,Gordo,Incompativel
Masculino,Media,Libra,Mulato,Verde-Escuro,Branco,Endomorfo,Gordo,Compativel
Masculino,Alta,Peixes,Afrodescendente,Castanho-Claro,Branco,Endomorfo,Bombado,Compativel
Femino,Alta,Aquario,Afrodescendente,Castanho-Medio,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Media,Virgem,Mulato,Verde-Escuro,Preto,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Touro,Asiatico,Castanho-Claro,Castanho-Medio,Mesomorfo,Bombado,Quase-Compativel
Femino,Baixa,Gemeos,Afrodescendente,Verde-claro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Escorpiao,Afrodescendente,Preto,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Media,Sagitario,Pardo,Preto,Castanho-Claro,Ectomorfo,Magro,Compativel
Femino,Acima-da-Media,Escorpiao,Caucasiano,Castanho-Medio,Branco,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Aries,Asiatico,Preto,Castanho-Medio,Mesomorfo,Atletico,Incompativel
Femino,Alta,Sagitario,Mulato,Verde-Escuro,Grisalho,Ectomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Aries,Mulato,Verde-Medio,Grisalho,Ectomorfo,Obeso,Incompativel
Masculino,Media,Virgem,Caucasiano,Azul-Claro,Branco,Mesomorfo,Obeso,Compativel
Femino,Media,Gemeos,Pardo,Castanho-Claro,Grisalho,Endomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Leao,Asiatico,Preto,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Alta,Cancer,Pardo,Castanho-Medio,Castanho-Claro,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Pardo,Castanho-Medio,Branco,Mesomorfo,Atletico,Incompativel
Masculino,Acima-da-Media,Aries,Mulato,Verde-Medio,Ruivo-Medio,Ectomorfo,Magro,Quase-Compativel
Femino,Abaixo-da-Media,Touro,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Cancer,Mulato,Castanho-Escuro,Branco,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Virgem,Caucasiano,Castanho-Escuro,Ruivo-Medio,Endomorfo,Gordo,Quase-Compativel
Femino,Baixa,Escorpiao,Pardo,Castanho-Claro,Branco,Endomorfo,Magro,Quase-Incompativel
Masculino,Media,Escorpiao,Mulato,Verde-Escuro,Castanho-Claro,Endomorfo,Atletico,Compativel
Masculino,Baixa,Gemeos,Asiatico,Preto,Castanho-Claro,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Peixes,Caucasiano,Azul-Claro,Branco,Endomorfo,Atletico,Compativel
Femino,Alta,Sagitario,Afrodescendente,Verde-Escuro,Grisalho,Ectomorfo,Bombado,Incompativel
