%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Femino,Alta,Sagitario,Mulato,Castanho-Medio,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Leao,Mulato,Verde-Medio,Preto,Ectomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Pardo,Preto,Branco,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Aquario,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Caucasiano,Verde-Escuro,Preto,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Media,Touro,Mulato,Castanho-Claro,Castanho-Medio,Endomorfo,Magro,Quase-Compativel
Masculino,Alta,Capricornio,Afrodescendente,Verde-claro,Castanho-Escuro,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Aquario,Caucasiano,Castanho-Escuro,Loiro-Medio,Endomorfo,Atletico,Quase-Compativel
Masculino,Media,Libra,Pardo,Verde-claro,Castanho-Claro,Mesomorfo,Gordo,Quase-Compativel
Masculino,Abaixo-da-Media,Sagitario,Caucasiano,Castanho-Medio,Ruivo-claro,Endomorfo,Obeso,Incompativel
Masculino,Media,Aries,Mulato,Preto,Castanho-Claro,Endomorfo,Atletico,Compativel
Masculino,Baixa,Libra,Pardo,Preto,Ruivo-Medio,Ectomorfo,Raquitico,Incompativel
Masculino,Alta,Aries,Pardo,Castanho-Claro,Castanho-Escuro,Ectomorfo,Atletico,Compativel
Masculino,Media,Sagitario,Pardo,Castanho-Escuro,Castanho-Claro,Endomorfo,Magro,Compativel
Femino,Baixa,Capricornio,Caucasiano,Castanho-Escuro,Loiro-Medio,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Media,Cancer,Mulato,Castanho-Medio,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Media,Aries,Mulato,Castanho-Escuro,Castanho-Claro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Escorpiao,Caucasiano,Verde-Medio,Grisalho,Mesomorfo,Raquitico,Incompativel
Masculino,Media,Touro,Afrodescendente,Preto,Castanho-Claro,Ectomorfo,Gordo,Compativel
Femino,Acima-da-Media,Libra,Pardo,Castanho-Claro,Castanho-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Afrodescendente,Verde-claro,Castanho-Medio,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Verde-Escuro,Castanho-Escuro,Endomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Capricornio,Afrodescendente,Castanho-Claro,Branco,Mesomorfo,Magro,Incompativel
Masculino,Media,Cancer,Caucasiano,Verde-claro,Loiro-Escuro,Endomorfo,Raquitico,Compativel
Masculino,Media,Libra,Mulato,Castanho-Medio,Castanho-Medio,Endomorfo,Raquitico,Compativel
Femino,Alta,Aquario,Mulato,Verde-Escuro,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Leao,Asiatico,Preto,Castanho-Medio,Ectomorfo,Magro,Quase-Incompativel
Masculino,Media,Virgem,Afrodescendente,Verde-claro,Preto,Mesomorfo,Magro,Compativel
Masculino,Alta,Gemeos,Caucasiano,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Magro,Compativel
Femino,Baixa,Capricornio,Pardo,Castanho-Medio,Grisalho,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Aquario,Afrodescendente,Verde-Escuro,Grisalho,Endomorfo,Magro,Incompativel
Masculino,Alta,Capricornio,Pardo,Castanho-Escuro,Castanho-Medio,Endomorfo,Magro,Quase-Compativel
Femino,Media,Gemeos,Pardo,Verde-Escuro,Branco,Endomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Caucasiano,Azul-Claro,Ruivo-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Leao,Afrodescendente,Verde-Medio,Castanho-Claro,Mesomorfo,Magro,Incompativel
Femino,Baixa,Touro,Pardo,Castanho-Escuro,Castanho-Claro,Ectomorfo,Raquitico,Incompativel
Masculino,Media,Capricornio,Asiatico,Castanho-Claro,Castanho-Escuro,Endomorfo,Raquitico,Quase-Compativel
Masculino,Alta,Peixes,Asiatico,Preto,Grisalho,Endomorfo,Obeso,Incompativel
Femino,Baixa,Virgem,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Bombado,Incompativel
Femino,Alta,Gemeos,Pardo,Castanho-Claro,Grisalho,Endomorfo,Obeso,Incompativel
Femino,Baixa,Escorpiao,Afrodescendente,Verde-claro,Castanho-Medio,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Pardo,Castanho-Medio,Preto,Endomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Escorpiao,Mulato,Verde-Escuro,Castanho-Claro,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Asiatico,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Virgem,Caucasiano,Azul-Medio,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Media,Aries,Asiatico,Preto,Castanho-Escuro,Ectomorfo,Raquitico,Compativel
Masculino,Abaixo-da-Media,Aquario,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Magro,Quase-Incompativel
Femino,Baixa,Escorpiao,Pardo,Verde-Medio,Castanho-Escuro,Ectomorfo,Magro,Incompativel
Femino,Alta,Capricornio,Afrodescendente,Verde-claro,Grisalho,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Virgem,Asiatico,Castanho-Escuro,Castanho-Medio,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Aries,Afrodescendente,Castanho-Medio,Castanho-Escuro,Mesomorfo,Obeso,Incompativel
Masculino,Media,Peixes,Mulato,Verde-Escuro,Ruivo-Medio,Ectomorfo,Gordo,Compativel
Femino,Media,Cancer,Pardo,Castanho-Claro,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Leao,Asiatico,Castanho-Claro,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Aquario,Afrodescendente,Preto,Grisalho,Mesomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Touro,Afrodescendente,Castanho-Claro,Preto,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Virgem,Mulato,Verde-claro,Branco,Mesomorfo,Magro,Compativel
Femino,Abaixo-da-Media,Aries,Pardo,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Obeso,Incompativel
Femino,Baixa,Peixes,Asiatico,Castanho-Medio,Preto,Endomorfo,Obeso,Quase-Incompativel
Femino,Media,Virgem,Caucasiano,Azul-Claro,Castanho-Escuro,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Aquario,Mulato,Preto,Branco,Mesomorfo,Gordo,Compativel
Masculino,Baixa,Gemeos,Afrodescendente,Verde-Escuro,Castanho-Medio,Endomorfo,Gordo,Quase-Incompativel
Femino,Alta,Aries,Caucasiano,Castanho-Medio,Loiro-Claro,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Virgem,Caucasiano,Verde-claro,Ruivo-Escuro,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Libra,Pardo,Verde-Medio,Branco,Ectomorfo,Bombado,Quase-Incompativel
Femino,Abaixo-da-Media,Virgem,Pardo,Castanho-Claro,Castanho-Medio,Ectomorfo,Obeso,Incompativel
Masculino,Baixa,Leao,Caucasiano,Verde-Escuro,Ruivo-Medio,Ectomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Capricornio,Mulato,Castanho-Medio,Grisalho,Mesomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Cancer,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Leao,Afrodescendente,Verde-claro,Preto,Mesomorfo,Atletico,Quase-Compativel
Femino,Abaixo-da-Media,Libra,Caucasiano,Verde-claro,Loiro-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Castanho-Medio,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Femino,Alta,Aquario,Pardo,Verde-Escuro,Grisalho,Mesomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Leao,Asiatico,Castanho-Escuro,Castanho-Claro,Endomorfo,Magro,Quase-Incompativel
Femino,Baixa,Aquario,Afrodescendente,Preto,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Azul-Claro,Castanho-Escuro,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Escorpiao,Afrodescendente,Castanho-Medio,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Afrodescendente,Verde-Escuro,Grisalho,Ectomorfo,Bombado,Incompativel
Femino,Baixa,Peixes,Asiatico,Castanho-Escuro,Preto,Mesomorfo,Magro,Incompativel
Femino,Baixa,Virgem,Caucasiano,Castanho-Escuro,Castanho-Claro,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Afrodescendente,Verde-Escuro,Castanho-Claro,Endomorfo,Raquitico,Compativel
Femino,Acima-da-Media,Peixes,Caucasiano,Azul-Claro,Ruivo-Escuro,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Libra,Afrodescendente,Castanho-Escuro,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Masculino,Media,Cancer,Caucasiano,Castanho-Escuro,Loiro-Claro,Ectomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Leao,Afrodescendente,Castanho-Medio,Branco,Endomorfo,Obeso,Incompativel
Masculino,Media,Escorpiao,Afrodescendente,Castanho-Claro,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Compativel
Femino,Media,Escorpiao,Afrodescendente,Verde-Medio,Branco,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Leao,Mulato,Verde-Medio,Castanho-Claro,Ectomorfo,Gordo,Quase-Compativel
Femino,Acima-da-Media,Capricornio,Caucasiano,Verde-claro,Ruivo-claro,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Media,Virgem,Caucasiano,Azul-Claro,Branco,Ectomorfo,Gordo,Compativel
Masculino,Baixa,Escorpiao,Caucasiano,Castanho-Escuro,Branco,Ectomorfo,Obeso,Incompativel
Masculino,Baixa,Aquario,Asiatico,Castanho-Medio,Castanho-Escuro,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Mulato,Castanho-Medio,Ruivo-Medio,Endomorfo,Magro,Quase-Compativel
Femino,Acima-da-Media,Capricornio,Pardo,Preto,Castanho-Medio,Ectomorfo,Magro,Incompativel
Femino,Acima-da-Media,Escorpiao,Pardo,Verde-Medio,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Femino,Baixa,Virgem,Asiatico,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Bombado,Incompativel
Femino,Alta,Touro,Asiatico,Castanho-Medio,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Femino,Alta,Capricornio,Caucasiano,Azul-Medio,Ruivo-claro,Ectomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Peixes,Afrodescendente,Verde-Medio,Branco,Endomorfo,Atletico,Incompativel
Masculino,Media,Sagitario,Afrodescendente,Castanho-Medio,Preto,Ectomorfo,Raquitico,Quase-Compativel
Femino,Baixa,Peixes,Caucasiano,Castanho-Claro,Grisalho,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Escorpiao,Mulato,Verde-claro,Castanho-Medio,Mesomorfo,Raquitico,Quase-Compativel
Masculino,Abaixo-da-Media,Cancer,Afrodescendente,Verde-Escuro,Grisalho,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Mulato,Verde-Medio,Branco,Ectomorfo,Raquitico,Compativel
Masculino,Baixa,Touro,Mulato,Verde-claro,Preto,Ectomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Caucasiano,Verde-Escuro,Ruivo-Medio,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Libra,Mulato,Castanho-Claro,Castanho-Medio,Ectomorfo,Raquitico,Compativel
Masculino,Baixa,Escorpiao,Pardo,Verde-Medio,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Claro,Branco,Mesomorfo,Raquitico,Compativel
Femino,Alta,Libra,Afrodescendente,Castanho-Claro,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Preto,Castanho-Escuro,Ectomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Claro,Branco,Ectomorfo,Obeso,Incompativel
Femino,Alta,Touro,Mulato,Verde-Medio,Castanho-Escuro,Endomorfo,Bombado,Incompativel
Femino,Media,Escorpiao,Pardo,Verde-Medio,Branco,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Media,Touro,Mulato,Verde-claro,Branco,Ectomorfo,Magro,Quase-Compativel
Femino,Acima-da-Media,Peixes,Pardo,Castanho-Medio,Ruivo-Medio,Endomorfo,Obeso,Incompativel
Masculino,Alta,Sagitario,Pardo,Castanho-Escuro,Preto,Ectomorfo,Magro,Compativel
Masculino,Baixa,Aquario,Mulato,Verde-Escuro,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Capricornio,Pardo,Verde-claro,Branco,Mesomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Pardo,Verde-Medio,Castanho-Claro,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Escorpiao,Afrodescendente,Verde-Escuro,Castanho-Medio,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Aries,Pardo,Castanho-Escuro,Preto,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Libra,Afrodescendente,Castanho-Escuro,Preto,Ectomorfo,Magro,Compativel
Femino,Alta,Virgem,Caucasiano,Verde-Escuro,Preto,Endomorfo,Bombado,Quase-Incompativel
Masculino,Media,Escorpiao,Afrodescendente,Castanho-Medio,Preto,Mesomorfo,Bombado,Quase-Compativel
Masculino,Acima-da-Media,Capricornio,Mulato,Verde-Medio,Castanho-Claro,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Gemeos,Pardo,Preto,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Masculino,Media,Leao,Mulato,Verde-Medio,Castanho-Escuro,Endomorfo,Magro,Quase-Compativel
Femino,Alta,Libra,Pardo,Verde-claro,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Verde-claro,Loiro-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Libra,Asiatico,Castanho-Escuro,Grisalho,Endomorfo,Magro,Incompativel
Masculino,Media,Leao,Afrodescendente,Preto,Preto,Endomorfo,Magro,Compativel
Masculino,Baixa,Touro,Mulato,Verde-claro,Ruivo-Medio,Mesomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Aquario,Asiatico,Castanho-Claro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Sagitario,Mulato,Verde-claro,Branco,Ectomorfo,Bombado,Incompativel
Masculino,Baixa,Sagitario,Caucasiano,Verde-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Sagitario,Asiatico,Castanho-Medio,Castanho-Escuro,Endomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Aquario,Asiatico,Preto,Preto,Mesomorfo,Bombado,Incompativel
Femino,Alta,Libra,Caucasiano,Verde-claro,Grisalho,Ectomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Escorpiao,Asiatico,Preto,Preto,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Sagitario,Pardo,Verde-claro,Preto,Mesomorfo,Raquitico,Compativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Verde-Escuro,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Aries,Pardo,Castanho-Claro,Castanho-Medio,Endomorfo,Gordo,Compativel
Femino,Alta,Touro,Pardo,Preto,Preto,Mesomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Aries,Asiatico,Preto,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Sagitario,Asiatico,Preto,Castanho-Escuro,Mesomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Libra,Pardo,Castanho-Claro,Preto,Endomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Pardo,Verde-Medio,Castanho-Medio,Mesomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Peixes,Caucasiano,Castanho-Claro,Loiro-Claro,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Touro,Pardo,Verde-Medio,Ruivo-Medio,Endomorfo,Gordo,Incompativel
Femino,Alta,Sagitario,Asiatico,Castanho-Claro,Ruivo-Medio,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Touro,Mulato,Castanho-Medio,Castanho-Escuro,Endomorfo,Magro,Incompativel
Masculino,Baixa,Escorpiao,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Bombado,Incompativel
Femino,Abaixo-da-Media,Sagitario,Caucasiano,Azul-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Caucasiano,Azul-Escuro,Ruivo-claro,Ectomorfo,Atletico,Incompativel
Femino,Media,Virgem,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Endomorfo,Atletico,Incompativel
Femino,Media,Aries,Afrodescendente,Verde-Medio,Branco,Ectomorfo,Atletico,Incompativel
Masculino,Baixa,Virgem,Afrodescendente,Castanho-Medio,Branco,Ectomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Cancer,Caucasiano,Preto,Ruivo-Medio,Mesomorfo,Bombado,Quase-Incompativel
Femino,Baixa,Aquario,Caucasiano,Azul-Medio,Castanho-Medio,Ectomorfo,Obeso,Incompativel
Masculino,Baixa,Libra,Pardo,Castanho-Claro,Castanho-Escuro,Mesomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Castanho-Escuro,Castanho-Medio,Ectomorfo,Magro,Incompativel
Masculino,Media,Peixes,Afrodescendente,Castanho-Claro,Ruivo-Medio,Endomorfo,Atletico,Quase-Compativel
Femino,Acima-da-Media,Aries,Caucasiano,Verde-claro,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Sagitario,Pardo,Castanho-Claro,Castanho-Medio,Ectomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Peixes,Pardo,Preto,Grisalho,Endomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Gemeos,Pardo,Verde-Medio,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Femino,Abaixo-da-Media,Capricornio,Mulato,Castanho-Claro,Preto,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Capricornio,Afrodescendente,Verde-Escuro,Branco,Ectomorfo,Gordo,Quase-Compativel
Masculino,Alta,Libra,Caucasiano,Verde-Escuro,Castanho-Claro,Mesomorfo,Magro,Quase-Compativel
Femino,Abaixo-da-Media,Touro,Asiatico,Castanho-Claro,Preto,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Virgem,Asiatico,Castanho-Medio,Branco,Mesomorfo,Raquitico,Quase-Compativel
Femino,Acima-da-Media,Sagitario,Pardo,Verde-claro,Castanho-Claro,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Baixa,Virgem,Mulato,Castanho-Claro,Castanho-Escuro,Endomorfo,Magro,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Asiatico,Castanho-Medio,Branco,Endomorfo,Atletico,Compativel
Femino,Media,Sagitario,Asiatico,Castanho-Claro,Castanho-Claro,Endomorfo,Atletico,Incompativel
Masculino,Acima-da-Media,Capricornio,Afrodescendente,Preto,Castanho-Claro,Ectomorfo,Raquitico,Compativel
Masculino,Media,Capricornio,Asiatico,Castanho-Claro,Castanho-Medio,Mesomorfo,Raquitico,Quase-Compativel
Masculino,Media,Virgem,Afrodescendente,Verde-Medio,Grisalho,Endomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Leao,Mulato,Verde-claro,Ruivo-Medio,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Leao,Pardo,Castanho-Medio,Preto,Ectomorfo,Raquitico,Compativel
Masculino,Abaixo-da-Media,Leao,Pardo,Verde-Medio,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Leao,Pardo,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Gemeos,Afrodescendente,Verde-claro,Castanho-Escuro,Endomorfo,Atletico,Compativel
Masculino,Baixa,Escorpiao,Caucasiano,Castanho-Escuro,Grisalho,Endomorfo,Atletico,Incompativel
Femino,Alta,Peixes,Mulato,Verde-claro,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Verde-claro,Branco,Mesomorfo,Gordo,Quase-Incompativel
Femino,Media,Escorpiao,Asiatico,Preto,Ruivo-Medio,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Libra,Mulato,Castanho-Claro,Castanho-Claro,Mesomorfo,Magro,Incompativel
Masculino,Alta,Aquario,Pardo,Verde-Medio,Castanho-Claro,Mesomorfo,Magro,Quase-Compativel
Femino,Media,Sagitario,Mulato,Preto,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Leao,Asiatico,Castanho-Medio,Ruivo-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Media,Leao,Pardo,Preto,Grisalho,Ectomorfo,Obeso,Incompativel
Masculino,Alta,Peixes,Pardo,Castanho-Claro,Castanho-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Alta,Libra,Mulato,Castanho-Claro,Preto,Ectomorfo,Raquitico,Incompativel
Masculino,Alta,Libra,Asiatico,Castanho-Claro,Castanho-Claro,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Peixes,Pardo,Castanho-Claro,Castanho-Claro,Ectomorfo,Raquitico,Incompativel
Femino,Baixa,Virgem,Afrodescendente,Preto,Castanho-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Aries,Afrodescendente,Preto,Castanho-Medio,Ectomorfo,Bombado,Quase-Compativel
Femino,Alta,Aries,Caucasiano,Azul-Escuro,Ruivo-Escuro,Endomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Pardo,Castanho-Medio,Branco,Endomorfo,Magro,Compativel
Femino,Baixa,Virgem,Afrodescendente,Verde-Medio,Castanho-Escuro,Ectomorfo,Atletico,Quase-Incompativel
Femino,Alta,Libra,Asiatico,Castanho-Medio,Castanho-Escuro,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Media,Aries,Afrodescendente,Verde-Medio,Castanho-Medio,Endomorfo,Bombado,Compativel
Masculino,Acima-da-Media,Touro,Asiatico,Preto,Grisalho,Mesomorfo,Magro,Incompativel
Femino,Alta,Gemeos,Mulato,Verde-Escuro,Branco,Ectomorfo,Raquitico,Incompativel
Masculino,Media,Gemeos,Asiatico,Castanho-Medio,Castanho-Escuro,Endomorfo,Gordo,Compativel
Femino,Acima-da-Media,Aquario,Asiatico,Castanho-Medio,Preto,Endomorfo,Atletico,Incompativel
Masculino,Alta,Aquario,Pardo,Castanho-Escuro,Branco,Mesomorfo,Gordo,Compativel
Femino,Media,Virgem,Afrodescendente,Castanho-Medio,Preto,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Cancer,Asiatico,Castanho-Escuro,Preto,Mesomorfo,Magro,Quase-Compativel
